|X Start,Y Start,Z Start,X Rot,Y Rot,Z Rot,X Disp,Y Disp,Z Disp,X Rot Disp,Y Rot Disp,Z Rot Disp|
0.0,0.0381,0.0381,0.0,0.0,0.0,-0.0038800737468150897,-0.00033879249547421833,-0.0038137795362377272,0.0048374658973441009,-0.11379912323289108,0.0024781090069063158
0.0381,0.0,0.0381,0.0,0.0,0.0,-0.0037221900366828805,-0.00018253983732553699,-0.00020232145113522229,0.017857690475640047,-0.11277978903314073,0.016826315257650524
0.0381,0.0381,0.0,0.0,0.0,0.0,-7.2917454219209479e-05,1.1683063520930001e-05,-6.6429380525755199e-06,0.0036683831627823825,-0.11381556094741789,0.0039477314273384419
0.0762,0.0381,0.0381,0.0,0.0,0.0,-0.0038724947484880426,-2.9327514994594555e-05,0.0037931330433429037,0.0052203322534681859,-6.6096655745149922e-13,1.9046303640799645e-10
0.0381,0.0762,0.0381,0.0,0.0,0.0,-0.0040318342740495398,-0.00018533892974112448,0.00018882481695798567,-1.0421396200798364e-13,-0.11233116135300912,1.9044006631267731e-10
0.0381,0.0381,0.0762,0.0,0.0,0.0,-0.0076858741893038231,-0.00037925866942866966,-8.6714969462928494e-06,0.00026198090343448747,-0.0013331350545272434,0.0020169468867858591
0.0,0.0381,0.11430000000000001,0.0,0.0,0.0,-0.0038469607199960805,-0.00019966239123687363,0.0038378410670077559,-0.0051060589287794025,0.13084055398426067,0.00019895950702126443
0.0381,0.0,0.11430000000000001,0.0,0.0,0.0,-0.0038495425479740586,-0.00019381782205563975,0.00018450706761353146,-0.020128688651563118,0.12040762850432404,0.0002670190022958932
0.0762,0.0381,0.11430000000000001,0.0,0.0,0.0,-0.0038724947485300784,-0.00017950623488318344,-0.0038454837162860533,-0.0047997645009354561,8.1311045039285527e-13,2.0219485222956489e-10
0.0381,0.0762,0.11430000000000001,0.0,0.0,0.0,-0.0038696913306801037,-0.00018533892974256777,-0.00019495449358190276,1.0384146212600356e-12,0.12085065148509336,1.9741349848235071e-10
0.0381,0.0381,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0381,0.1905,0.0,0.0,0.0,-0.0038252014305164977,-0.00017110357760519133,-0.0038087137988083854,0.004816830742891175,-0.12819606526896848,-0.00062339829250293891
0.0381,0.0,0.1905,0.0,0.0,0.0,-0.0038708328027983454,-0.00020106604990110426,-0.00018456393092714342,0.019902512670899937,-0.11949436603776682,-0.00095624742514785238
0.0762,0.0381,0.1905,0.0,0.0,0.0,-0.0038724947485695338,-0.0002153002959624455,0.0038269845059159522,0.0055234101383054559,-2.5618302673861215e-12,2.0605786721142788e-10
0.0381,0.0762,0.1905,0.0,0.0,0.0,-0.0038266407994345187,-0.00018533892974002212,0.00020194437647491877,-1.04924548395654e-12,-0.11947716927207623,1.9629575113067819e-10
0.0381,0.0381,0.22860000000000003,0.0,0.0,0.0,-0.0076349747148465839,-0.00038631935403095325,1.5737265637596611e-05,8.151410899856738e-05,0.00067503636895354367,-0.0008958800724025418
0.0,0.0381,0.2667,0.0,0.0,0.0,-0.0038983853609181772,-0.00014202567453406112,0.0037433533544503758,-0.0059200512024935974,0.13119324578301653,-0.00099168648460586464
0.0381,0.0,0.2667,0.0,0.0,0.0,-0.0039241415669793688,-0.00017632833176889397,0.00021639474876944856,-0.020796421131337291,0.11755921066717302,-0.00088966110092849032
0.0762,0.0381,0.2667,0.0,0.0,0.0,-0.0038724947486068525,-0.00021960512434066371,-0.0037105356257411065,-0.0051260992451437233,-4.2576626121869887e-13,1.9048221710363253e-10
0.0381,0.0762,0.2667,0.0,0.0,0.0,-0.0038465639869177601,-0.0001853389297341722,-0.00019473690317510883,7.9434069062017116e-14,0.11810243459825048,1.9036935794432939e-10
0.0381,0.0381,0.3048,0.0,0.0,0.0,-0.00017115792840486597,2.4618623695907909e-05,7.8906930204206291e-06,0.0006923424143684267,-0.00099358330578963551,-0.0035490738133258132
0.0,0.0381,0.34290000000000004,0.0,0.0,0.0,-0.0038656946633113787,3.0807587265415833e-05,-0.0036864363587427187,0.0052382709316079979,-0.11059561897007547,-0.0043592216570699019
0.0381,0.0,0.34290000000000004,0.0,0.0,0.0,-0.0040854230292584909,-0.0001874890705311325,-0.00020137277498569507,0.01804919354265631,-0.10955603143863182,-0.01827845621703485
0.0762,0.0381,0.34290000000000004,0.0,0.0,0.0,-0.003872494748646271,-0.00040344305471688756,0.0037011817476424094,0.0057578875875927641,-5.6431007752364069e-13,1.9056585450681112e-10
0.0381,0.0762,0.34290000000000004,0.0,0.0,0.0,-0.0036510557468569906,-0.00018533892973165441,0.0002210676162155954,-1.8476980948966889e-14,-0.1090443073668575,1.9051296941518511e-10
0.0381,0.0381,0.381,0.0,0.0,0.0,-0.0075625496215237231,-0.00039767892880663924,1.0432758131712013e-05,0.0040171033000526652,-0.11070145125072643,-0.0058642010829503804
0.0,0.11430000000000001,0.0381,0.0,0.0,0.0,-0.0038800737613386392,-3.1885378530732438e-05,-0.0038137795362323396,-0.0048374658967738305,-0.11379912323262609,-0.0024781086257830696
