|X Start,Y Start,Z Start,X Rot,Y Rot,Z Rot,X Disp,Y Disp,Z Disp,X Rot Disp,Y Rot Disp,Z Rot Disp|
0.0,0.0381,0.0381,0.0,0.0,0.0,-0.0049189137176305639,-0.00018934716016367472,-0.0048334277429026816,-0.0008775946805382618,-0.14338544021273131,0.0037610062381886918
0.0381,0.0,0.0381,0.0,0.0,0.0,-0.0047233971379736315,4.1989003348988225e-06,-2.5670092994663453e-05,0.015558106420528463,-0.14260178227069673,0.021098394102832964
0.0381,0.0381,0.0,0.0,0.0,0.0,-9.3377938881354739e-05,2.0029680132832999e-05,-8.0306600547262598e-06,-0.0023825882290116869,-0.14430849024402337,0.0051967706535514368
0.0762,0.0381,0.0381,0.0,0.0,0.0,-0.0049090534871736938,0.00019337287391104548,0.0048079392296476444,0.0029331179143678009,-0.00031922917452724333,-0.00038088342930437362
0.0381,0.0762,0.0381,0.0,0.0,0.0,-0.0051063001089712732,1.4791790858466266e-17,1.0010804223139434e-05,-1.8055121987511417e-17,-0.14284914385705241,-3.6412670648065562e-15
0.0381,0.0381,0.0762,0.0,0.0,0.0,-0.0097428441986298561,-1.5044643316267719e-05,-1.0247403249915922e-05,0.00039367620805957681,-0.0023618216939603506,0.0019380000002990228
0.0,0.0381,0.11430000000000001,0.0,0.0,0.0,-0.004876129403897614,-1.2178327129714064e-05,0.0048653373502064341,0.00093669116054903242,0.16469880517586849,2.8645172073336965e-05
0.0381,0.0,0.11430000000000001,0.0,0.0,0.0,-0.0048863801673767896,-1.2486502586821687e-05,1.4905583608566253e-06,-0.017432501640940963,0.15225098651883334,0.00023189626484672226
0.0762,0.0381,0.11430000000000001,0.0,0.0,0.0,-0.0049088324522693306,-2.7299225742658336e-07,-0.0048755034240179794,-0.001723915975131884,0.00049452074706320148,5.8281121554527193e-05
0.0381,0.0762,0.11430000000000001,0.0,0.0,0.0,-0.0048982151996073784,4.5765436373000486e-18,-1.4253436044762777e-05,6.903666228182347e-16,0.15296222862443518,-2.8162959701861384e-15
0.0381,0.0381,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0381,0.1905,0.0,0.0,0.0,-0.0048761294039203935,-1.2178327129268944e-05,-0.0048653373502292249,-0.00093669116054880496,-0.16469880517655627,2.8645172069623562e-05
0.0381,0.0,0.1905,0.0,0.0,0.0,-0.0048863801674000184,-1.2486502586829066e-05,-1.4905583608640027e-06,0.01743250164093588,-0.15225098651945593,0.00023189626476922162
0.0762,0.0381,0.1905,0.0,0.0,0.0,-0.0049088324522921119,-2.7299225788608026e-07,0.0048755034240407953,0.0017239159751328032,-0.00049452074780817847,5.8281121566744782e-05
0.0381,0.0762,0.1905,0.0,0.0,0.0,-0.0048982151996297,-3.9633841939227375e-18,1.4253436044763674e-05,-6.3178873700587487e-16,-0.1529622286250559,-2.9836993350270761e-15
0.0381,0.0381,0.22860000000000003,0.0,0.0,0.0,-0.0097428441986754464,-1.5044643316281536e-05,1.0247403249917026e-05,-0.0003936762080598953,0.0023618216933822172,0.0019380000002944713
0.0,0.0381,0.2667,0.0,0.0,0.0,-0.0049189137176989719,-0.00018934716016379095,0.00483342774287987,0.00087759468053941908,0.14338544021212912,0.0037610062381919808
0.0381,0.0,0.2667,0.0,0.0,0.0,-0.0047233971380419518,4.1989003348698591e-06,2.5670092994650287e-05,-0.01555810642052788,0.14260178227009759,0.021098394102833515
0.0762,0.0381,0.2667,0.0,0.0,0.0,-0.0049090534872420983,0.00019337287391110055,-0.0048079392296248311,-0.0029331179143684697,0.00031922917392687147,-0.00038088342930386166
0.0381,0.0762,0.2667,0.0,0.0,0.0,-0.0051063001090397679,-1.4168507554276048e-17,-1.0010804223126246e-05,3.9211936540576093e-16,0.14284914385645142,-3.2469176506185584e-15
0.0381,0.0381,0.3048,0.0,0.0,0.0,-9.3377938972570945e-05,2.0029680132790898e-05,8.0306600547259887e-06,0.0023825882290122494,0.14430849024342529,0.0051967706535545402
0.0,0.11430000000000001,0.0381,0.0,0.0,0.0,-0.0049189137176303323,0.00018934716016393781,-0.0048334277429024448,0.00087759468053925124,-0.14338544021272437,-0.0037610062381947793
0.0381,0.11430000000000001,0.0,0.0,0.0,0.0,-9.3377938881346201e-05,-2.0029680132791389e-05,-8.0306600547135086e-06,0.0023825882290119428,-0.14430849024401601,-0.0051967706535567277
0.0762,0.11430000000000001,0.0381,0.0,0.0,0.0,-0.0049090534871734605,-0.00019337287391124773,0.0048079392296474337,-0.0029331179143685902,-0.00031922917452683133,0.00038088342929836931
0.0381,0.1524,0.0381,0.0,0.0,0.0,-0.0047233971379731657,-4.1989003348680939e-06,-2.5670092994640525e-05,-0.015558106420527365,-0.14260178227068956,-0.021098394102838255
0.0381,0.11430000000000001,0.0762,0.0,0.0,0.0,-0.0097428441986293999,1.5044643316285727e-05,-1.0247403249906525e-05,-0.00039367620805936545,-0.0023618216939606707,-0.0019380000003060012
0.0,0.11430000000000001,0.11430000000000001,0.0,0.0,0.0,-0.0048761294038973876,1.2178327129953145e-05,0.0048653373502062095,-0.0009366911605491441,0.16469880517585969,-2.8645172079686354e-05
0.0762,0.11430000000000001,0.11430000000000001,0.0,0.0,0.0,-0.0049088324522690982,2.7299225721055666e-07,-0.0048755034240177504,0.0017239159751334069,0.00049452074706240144,-5.8281121560967794e-05
0.0381,0.1524,0.11430000000000001,0.0,0.0,0.0,-0.0048863801673763333,1.2486502586833223e-05,1.4905583608704247e-06,0.017432501640940387,0.15225098651882493,-0.00023189626485278683
0.0381,0.11430000000000001,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11430000000000001,0.1905,0.0,0.0,0.0,-0.0048761294039201706,1.2178327129483244e-05,-0.0048653373502290003,0.0009366911605493154,-0.16469880517654745,-2.8645172075658828e-05
0.0762,0.11430000000000001,0.1905,0.0,0.0,0.0,-0.0049088324522918898,2.7299225765428276e-07,0.0048755034240405776,-0.0017239159751338321,-0.00049452074780707888,-5.8281121573077919e-05
0.0381,0.1524,0.1905,0.0,0.0,0.0,-0.0048863801673995726,1.2486502586819634e-05,-1.4905583608527327e-06,-0.017432501640934614,-0.15225098651944771,-0.00023189626477521994
0.0381,0.11430000000000001,0.22860000000000003,0.0,0.0,0.0,-0.0097428441986750058,1.5044643316264068e-05,1.0247403249921948e-05,0.00039367620806019454,0.002361821693381911,-0.0019380000003011752
0.0,0.11430000000000001,0.2667,0.0,0.0,0.0,-0.0049189137176987533,0.00018934716016398218,0.0048334277428796497,-0.00087759468053995597,0.14338544021212221,-0.0037610062381977223
0.0762,0.11430000000000001,0.2667,0.0,0.0,0.0,-0.0049090534872418832,-0.00019337287391135,-0.004807939229624603,0.0029331179143692182,0.00031922917392777743,0.00038088342929814688
0.0381,0.1524,0.2667,0.0,0.0,0.0,-0.0047233971380415156,-4.1989003348964619e-06,2.567009299466387e-05,0.015558106420527162,0.14260178227009035,-0.021098394102838505
0.0381,0.11430000000000001,0.3048,0.0,0.0,0.0,-9.3377938972579117e-05,-2.0029680132825162e-05,8.0306600547316689e-06,-0.0023825882290120621,0.14430849024341777,-0.0051967706535593957
0.11430000000000001,0.0,0.0381,0.0,0.0,0.0,-0.0050951552261913266,3.6369302558189335e-06,-0.00023212652754944232,0.022062293298577736,0.14330494210956515,-0.021112480022510951
0.11430000000000001,0.0381,0.0,0.0,0.0,0.0,-0.0097253183205586995,0.0002255078450984353,-8.4626072897391461e-06,0.0041014682404024649,0.14434445411894428,-0.0044924111636695189
0.1524,0.0381,0.0381,0.0,0.0,0.0,-0.0048993786015475212,-0.00019003690553416792,-0.0048343991500297522,0.0056000012092961033,0.1441213493863801,-0.0030791894486705278
0.11430000000000001,0.0762,0.0381,0.0,0.0,0.0,-0.0047115134903266583,-2.1647346366956805e-16,0.00021517461098857833,-3.7216351690197172e-16,0.14204645441132066,-2.8223374854521456e-15
0.11430000000000001,0.0381,0.0762,0.0,0.0,0.0,-7.4884151211544828e-05,-0.00022154746719875356,-1.0869922303650266e-05,0.00021925440580676379,0.0022062376598241855,-0.0027585650372870482
0.11430000000000001,0.0,0.11430000000000001,0.0,0.0,0.0,-0.0049301132433201911,-1.0635043764414802e-05,0.00020978832991748049,-0.024880838922131859,-0.1531011670489919,-0.00018314014035209798
0.1524,0.0381,0.11430000000000001,0.0,0.0,0.0,-0.0049409215736644311,-1.0406890059074552e-05,0.0048646129201191067,-0.0058417160984897288,-0.16521733215217987,1.1091576139493011e-05
0.11430000000000001,0.0762,0.11430000000000001,0.0,0.0,0.0,-0.0049199678424500749,-2.2355736991078122e-16,-0.00022288492733609871,2.4335801763388196e-16,-0.15261995639969658,-3.1777860609364077e-15
0.11430000000000001,0.0381,0.1524,0.0,0.0,0.0,-0.009817007981667368,0.00021088549980142929,2.2819590500192869e-14,0.0,0.0,0.0
0.11430000000000001,0.0,0.1905,0.0,0.0,0.0,-0.0049301132433425153,-1.0635043764423221e-05,-0.00020978832987185087,0.02488083892213748,0.15310116704837051,-0.00018314014040059088
0.1524,0.0381,0.1905,0.0,0.0,0.0,-0.0049409215736872132,-1.0406890058628816e-05,-0.0048646129200506745,0.0058417160984888198,0.16521733215149137,1.109157616459573e-05
0.11430000000000001,0.0762,0.1905,0.0,0.0,0.0,-0.0049199678424733028,-2.2705274872800824e-16,0.00022288492738174579,-4.1699462971034137e-17,0.15261995639907325,-2.691563723210271e-15
0.11430000000000001,0.0381,0.22860000000000003,0.0,0.0,0.0,-7.4884151257136194e-05,-0.00022154746719876776,1.0869922349282317e-05,-0.00021925440580781172,-0.0022062376604009928,-0.0027585650372794375
0.11430000000000001,0.0,0.2667,0.0,0.0,0.0,-0.0050951552262597996,3.6369302558035569e-06,0.00023212652759507224,-0.022062293298577989,-0.14330494211016681,-0.021112480022515825
0.1524,0.0381,0.2667,0.0,0.0,0.0,-0.0048993786016159266,-0.00019003690553425127,0.0048343991500982,-0.005600001209294987,-0.14412134938698309,-0.0030791894486727743
0.11430000000000001,0.0762,0.2667,0.0,0.0,0.0,-0.004711513490394996,-2.3183505814105937e-16,-0.00021517461094294548,6.5536360547049183e-16,-0.14204645441191979,-2.7046692640708023e-15
0.11430000000000001,0.0381,0.3048,0.0,0.0,0.0,-0.0097253183206499252,0.00022550784509841858,8.4626073353700273e-06,-0.0041014682404021284,-0.14434445411954264,-0.0044924111636720065
0.11430000000000001,0.11430000000000001,0.0,0.0,0.0,0.0,-0.0097253183205582468,-0.00022550784509885982,-8.4626072897310637e-06,-0.0041014682404021787,0.1443444541189374,0.0044924111636627543
0.1524,0.11430000000000001,0.0381,0.0,0.0,0.0,-0.0048993786015472905,0.00019003690553350398,-0.0048343991500295249,-0.0056000012092951692,0.14412134938637375,0.00307918944866452
0.11430000000000001,0.1524,0.0381,0.0,0.0,0.0,-0.0050951552261908634,-3.6369302562514607e-06,-0.00023212652754942589,-0.022062293298576868,0.14330494210955833,0.021112480022504109
0.11430000000000001,0.11430000000000001,0.0762,0.0,0.0,0.0,-7.4884151211531045e-05,0.00022154746719831278,-1.0869922303641509e-05,-0.00021925440580643164,0.0022062376598244631,0.0027585650372815083
0.1524,0.11430000000000001,0.11430000000000001,0.0,0.0,0.0,-0.0049409215736641978,1.0406890058394631e-05,0.0048646129201188951,0.0058417160984882187,-0.1652173321521716,-1.109157614583874e-05
0.11430000000000001,0.1524,0.11430000000000001,0.0,0.0,0.0,-0.0049301132433197262,1.0635043763967685e-05,0.00020978832991749372,0.024880838922131002,-0.15310116704898535,0.0001831401403457918
0.11430000000000001,0.11430000000000001,0.1524,0.0,0.0,0.0,-0.009817007981666917,-0.00021088549980188094,2.2826572035793009e-14,0.0,0.0,0.0
0.1524,0.11430000000000001,0.1905,0.0,0.0,0.0,-0.0049409215736869894,1.0406890057952899e-05,-0.0048646129200504411,-0.0058417160984871363,0.16521733215148299,-1.1091576170791592e-05
0.11430000000000001,0.1524,0.1905,0.0,0.0,0.0,-0.0049301132433420712,1.0635043763968939e-05,-0.00020978832987184114,-0.024880838922136557,0.15310116704836374,0.00018314014039465872
0.11430000000000001,0.11430000000000001,0.22860000000000003,0.0,0.0,0.0,-7.4884151257139799e-05,0.00022154746719830985,1.086992234928899e-05,0.00021925440580776231,-0.002206237660401109,0.0027585650372742633
0.1524,0.11430000000000001,0.2667,0.0,0.0,0.0,-0.0048993786016157123,0.00019003690553357307,0.004834399150097991,0.0056000012092943859,-0.14412134938697613,0.0030791894486672106
0.11430000000000001,0.1524,0.2667,0.0,0.0,0.0,-0.005095155226259372,-3.6369302562683874e-06,0.00023212652759508715,0.022062293298577583,-0.14330494211016007,0.021112480022509542
0.11430000000000001,0.11430000000000001,0.3048,0.0,0.0,0.0,-0.0097253183206494932,-0.00022550784509889026,8.4626073353793023e-06,0.004101468240402255,-0.1443444541195365,0.00449241116366564
