|X Start,Y Start,Z Start,X Rot,Y Rot,Z Rot,X Disp,Y Disp,Z Disp,X Rot Disp,Y Rot Disp,Z Rot Disp|
0.0,0.0381,0.0381,0.0,0.0,0.0,-0.0045419004961650307,-0.00028610430771854517,-0.0044563469512456716,0.0083528880435874281,-0.13481433431536308,0.0021436394144699832
0.0381,0.0,0.0381,0.0,0.0,0.0,-0.004405825794469095,-0.00015230075803748057,-0.00017113192396816526,0.018943831368293591,-0.13383425094155943,0.018234100796499488
0.0381,0.0381,0.0,0.0,0.0,0.0,-9.4027038937169135e-05,8.3478508478096291e-06,-8.4608773001901767e-06,0.0030337297493192123,-0.13486785350081587,0.0078904658829701078
0.0762,0.0381,0.0381,0.0,0.0,0.0,-0.0045319949115805126,-2.2428935539575926e-05,0.0044302376072821188,0.00017207690799837225,4.6887459478835161e-14,-4.2296255736793276e-14
0.0381,0.0762,0.0381,0.0,0.0,0.0,-0.0046696768020602769,-0.00015600492606403183,0.00015378011574292052,-0.0041453710468239528,-0.093631107246437431,-0.0041503481288366244
0.0381,0.0381,0.0762,0.0,0.0,0.0,-0.0089887372192417395,-0.00031637406526971234,-1.0998379802514963e-05,0.00025826651220144147,-0.0018440786719063616,-0.0024404707695691121
0.0,0.0381,0.11430000000000001,0.0,0.0,0.0,-0.004499523999343418,-0.00017520372997080323,0.0044876197609968393,-0.0099773729978704356,0.15490027788960536,0.0005154676024788508
0.0381,0.0,0.11430000000000001,0.0,0.0,0.0,-0.0044985878746623938,-0.00016352009984377618,0.00015178014815343173,-0.021638068072234277,0.14300577590497118,0.00074499232309640216
0.0762,0.0381,0.11430000000000001,0.0,0.0,0.0,-0.0045319949115771065,-0.00014105607059107872,-0.004498678671291498,0.0028579054470435085,4.9233519722417852e-14,-4.3986860034539127e-14
0.0381,0.0762,0.11430000000000001,0.0,0.0,0.0,-0.0045328016380407577,-0.00015273933529146234,-0.00016475358254431339,0.0048214950821120432,0.10061566507484755,0.00046550597673782626
0.0381,0.0381,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0381,0.1905,0.0,0.0,0.0,-0.0044722475015575728,-0.000155476343747459,-0.0044511436428878153,0.0097499419254153605,-0.1514251481022407,0.00011521884507381067
0.0381,0.0,0.1905,0.0,0.0,0.0,-0.0045003715659582251,-0.00016382745814799357,-0.000143136029060906,0.021224882186679943,-0.14201801833608657,3.2217078568599374e-05
