|X Start,Y Start,Z Start,X Rot,Y Rot,Z Rot,X Disp,Y Disp,Z Disp,X Rot Disp,Y Rot Disp,Z Rot Disp|
0.0,0.0381,0.0381,0.0,0.0,0.0,-0.0054176460575020898,-0.00020229923600606877,-0.0053237167090746914,-0.00095832773901200223,-0.15788230220562113,0.0039618756255324922
0.0381,0.0,0.0381,0.0,0.0,0.0,-0.0052084811100329255,4.6901757078698686e-06,-2.8193216875600767e-05,0.017122064497387516,-0.1570479158340318,0.023027709263863067
0.0381,0.0381,0.0,0.0,0.0,0.0,-0.00010262283336554441,2.2076167576901496e-05,-8.8438016030106488e-06,-0.0026091254536890272,-0.15894410260136838,0.0055358815196200279
0.0762,0.0381,0.0381,0.0,0.0,0.0,-0.0054067536849577002,0.00020679942638831089,0.0052955597574169486,0.0032193674214349151,-0.00035014569222293181,-0.00042403777528294829
0.0381,0.0762,0.0381,0.0,0.0,0.0,-0.0056177797533552686,-3.4598659665956657e-19,1.1074094702355691e-05,1.2509428008317582e-15,-0.15733777439068825,1.1822521722076986e-14
0.0381,0.0381,0.0762,0.0,0.0,0.0,-0.010731046294488436,-1.6520867511287785e-05,-1.1182112794292204e-05,0.00042075114717380014,-0.0029683212458925094,0.0020004576603431601
0.0,0.0381,0.11430000000000001,0.0,0.0,0.0,-0.005370665367421203,-1.153266233631834e-05,0.0053588470177691879,0.0010467448847803753,0.18116115779563113,-2.9881801444087748e-05
0.0381,0.0,0.11430000000000001,0.0,0.0,0.0,-0.0053837159088430987,-1.3712052367321242e-05,1.6829998208457851e-06,-0.019190068348202281,0.16767567143298634,0.00025477291287885628
0.0762,0.0381,0.11430000000000001,0.0,0.0,0.0,-0.0054065115412024519,-2.1346105987502797e-06,-0.0053706351488025878,-0.0018737165645587939,0.00055791678742872399,7.2305374444548088e-05
0.0381,0.0762,0.11430000000000001,0.0,0.0,0.0,-0.0053930305505118714,6.6728787117763443e-19,-1.5605158590965044e-05,-1.3620216837349612e-15,0.16835697836722691,1.1232093106450879e-14
0.0381,0.0381,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0381,0.1905,0.0,0.0,0.0,-0.0053706653674194431,-1.1532662336679725e-05,-0.0053588470177674237,-0.0010467448847800514,-0.18116115779557257,-2.9881801433024508e-05
